"","","Channel","Watch time","Stream time","Peak viewers","Average viewers","Followers","Followers gained","Views gained","Partnered","Mature","Language",""
"https://static-cdn.jtvnw.net/jtv_user_pictures/a3c25685-7a96-46e8-9a93-20f64592354d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","901","itsRaikz","214480500","94815","5540","2262","111340","29464","3963337","true","true","Spanish","itsRaikz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c1ded298-306a-4c9a-8657-eb3a2e94f71e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","902","fobm4ster","214362750","131490","6022","1630","88489","81615","3357923","true","false","English","fobm4ster"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0086f56a-7976-4fa9-b48b-a4df03c88040-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","903","Hirona","214189905","116580","13417","1837","222742","94573","5026242","true","true","English","Hirona"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5c4cd414-101a-422c-ad1b-11d2d9b31246-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","904","SicK_cs","214174980","43335","17058","4942","397740","393500","7844330","true","false","English","SicK_cs"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4fb151e7-be38-44c7-a31a-d00fd265fa0f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","905","kutcherlol","214017495","156960","8851","1363","255521","36637","6063885","true","false","German","kutcherlol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/32b35514-3cac-4acd-a68a-1c14ef7cdb3c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","906","Crocodyle_lol","213935400","74370","6833","2876","191086","64423","5825155","true","false","French","Crocodyle_lol"
"https://static-cdn.jtvnw.net/jtv_user_pictures/94286e18-367b-4795-98a5-d8dd530d4d0a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","907","mL7support","213374325","109425","8125","1949","439980","67627","4493347","true","false","English","mL7support"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8d09018b2a7ff6ba-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","908","Overpow","212748555","133050","4154","1599","268131","9658","6438390","true","false","Polish","Overpow"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a0c5169a-c29b-48cc-8a92-9b16d0451cb2-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","909","Froggen","212313180","99150","6847","2141","788923","26938","5098412","true","false","English","Froggen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ac778c57-b044-4009-9249-4096cbf85cf0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","910","blanchitooo","212166780","96765","25098","2192","550851","322621","8564106","true","false","Spanish","blanchitooo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/713ddce2-9082-485f-b472-5d4757898305-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","911","BULLSEYE","211944060","141195","16063","1501","142331","55968","9508809","true","false","Russian","BULLSEYE"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7a479488-4273-46ea-be21-9ed020b9bc02-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","912","KhanDBL","211798155","89715","18656","2360","260770","259223","6512741","true","false","Spanish","KhanDBL"
"https://static-cdn.jtvnw.net/jtv_user_pictures/2cee803c-f61e-4f63-ad05-768de2bf4ce4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","913","Cerbero_Podcast","211763415","40230","29314","5263","279390","144058","5310625","true","false","Italian","Cerbero_Podcast"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d1c04945-21aa-4e5b-8b94-86f2be895e0d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","914","룩삼 (looksam)","211632540","100065","14393","2114","292102","8201","7992321","true","false","Korean","룩삼 (looksam)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8921f9b6-7734-4530-a226-3b45c5853d6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","915","HutchMF","211043970","146880","18507","1436","206778","178271","5981090","true","true","English","HutchMF"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sovietwomble-profile_image-03dc5cfecd429f93-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","916","SovietWomble","210485145","68805","8324","3059","1520711","111338","5968441","true","true","English","SovietWomble"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3f21cc9f-2d00-410f-aa23-707d5250fd82-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","917","dota2mc_ru2","210231615","39300","63562","5349","164651","76742","13261323","true","false","Russian","dota2mc_ru2"
"https://static-cdn.jtvnw.net/jtv_user_pictures/unboxholics-profile_image-7613c78b44855f23-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","918","Unboxholics","209914560","11340","63584","18510","366904","99704","2773092","true","false","English","Unboxholics"
"https://static-cdn.jtvnw.net/jtv_user_pictures/48a71c32-8264-4fe6-b626-eb5c5e000ff2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","919","alelu","209667540","159135","32138","1317","152395","104135","12417367","true","false","Japanese","alelu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b46164f8-25a9-45f0-b1c3-97342f9b90fe-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","920","BaboAbe","209611590","74040","54172","2831","267013","238457","4473285","true","false","English","BaboAbe"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8e913027-c6b3-4d8a-b5f6-fdbe5a5a40f7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","921","xPandorya","209338440","72165","8097","2900","253708","37369","3718616","true","true","German","xPandorya"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0552727a-f8f2-49bb-8e2b-734896c47681-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","922","1DrakoNz","209108115","365265","27154","572","567572","151510","5653103","true","true","Portuguese","1DrakoNz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/07c3cf0c-7022-4658-a431-851574ed870a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","923","Jackeyy","209006895","48840","18708","4279","125878","120438","4357170","true","false","Thai","Jackeyy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8da7cc87-422d-4053-9a8c-687b838921cc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","924","mortenroyale","208836075","93645","15996","2230","228862","147929","5938205","true","false","German","mortenroyale"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c9717332-4df2-4ffd-b067-8a476269b2c3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","925","CuteDog_","208805055","190335","5217","1097","131772","14481","3295958","true","true","English","CuteDog_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/a1db3d44-3bff-414c-8fb5-e9f74ae9cc20-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","926","MrLlamaSC","208089150","101985","32666","2040","195173","96387","5597756","true","false","English","MrLlamaSC"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fa0ffb49-871d-4700-ae2c-67364d564f5d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","927","Kubon_","207768630","154140","4249","1347","290633","20532","6511211","true","false","Polish","Kubon_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/bb3fe8bc-3223-435d-8be2-e1ff913deb3e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","928","NeutrooYT","207659550","99015","9089","2097","301720","271146","3812056","true","false","Spanish","NeutrooYT"
"https://static-cdn.jtvnw.net/jtv_user_pictures/29690de4-a2d2-417b-9419-bc4703a2a9dd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","929","kyliebitkin","207562020","120150","10542","1727","194665","108335","6164382","true","true","English","kyliebitkin"
"https://static-cdn.jtvnw.net/jtv_user_pictures/70f5f3cd-f1ea-49d7-ac45-a149a9bbcc1e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","930","OhTofu","207462630","87960","5706","2358","169518","61654","2335202","true","true","English","OhTofu"
"https://static-cdn.jtvnw.net/jtv_user_pictures/050dc666-c615-4ab0-a08f-749d6dc15faf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","931","RRaenee","207324870","33210","22205","6242","296230","190741","5994245","true","true","Turkish","RRaenee"
"https://static-cdn.jtvnw.net/jtv_user_pictures/574713ff-62db-478f-a764-0dc063eac95d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","932","NikitonipongoTV","207014640","91005","22347","2274","525392","482766","11765560","true","false","Spanish","NikitonipongoTV"
"https://static-cdn.jtvnw.net/jtv_user_pictures/51b0f7e5-b832-473c-b37c-96a170407ae7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","933","BoomerNA","206999730","52770","35411","3922","579803","569790","3608880","true","false","English","BoomerNA"
"https://static-cdn.jtvnw.net/jtv_user_pictures/231ab5e7-b8b2-4878-ad6d-8a51200c0063-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","934","Xnapycz","206488275","90810","10560","2273","165906","57028","6899713","true","true","Czech","Xnapycz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7a6c6b22-c327-4095-85cf-af7682a07e8c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","935","frttt","206394000","215985","8681","955","185372","181817","6174210","true","false","Portuguese","frttt"
"https://static-cdn.jtvnw.net/jtv_user_pictures/10662d89-629a-40f5-887e-0e72928d4c1f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","936","冠緯 (guanweiboy)","205411920","78210","26807","2626","79264","63244","7311556","true","false","Chinese","冠緯 (guanweiboy)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/dc079213-58bd-4345-aa04-c65465c29550-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","937","WeAreTheVR","205383120","69030","15171","2975","501341","73760","8204928","true","true","Hungarian","WeAreTheVR"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b2348c31-983d-4fcb-b7ec-d7a32acac251-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","938","nugiyen","205191540","189285","14391","1084","142395","17608","3884390","true","false","English","nugiyen"
"https://static-cdn.jtvnw.net/jtv_user_pictures/df839ac6-5328-41dc-97d1-63a33fd0f85d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","939","Simply","205094970","73575","29511","2787","233436","132041","4105233","true","false","English","Simply"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fairlight_excalibur-profile_image-7f3f78df46862796-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","940","Fairlight_Excalibur","204931080","169485","8464","1209","400425","-5963","1720327","true","false","English","Fairlight_Excalibur"
"https://static-cdn.jtvnw.net/jtv_user_pictures/eac6f947-b09b-4bbc-bef9-79766a9b7b16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","941","PlayHard","204848145","49020","45611","4178","781287","624518","7377681","true","false","Portuguese","PlayHard"
"https://static-cdn.jtvnw.net/jtv_user_pictures/cd2efe00-c417-44bd-ab2c-c57486dbd8a9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","942","MST3K","204207615","524790","19785","389","60222","25421","3944912","true","false","English","MST3K"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9875cb7f-aaad-4e12-a280-d931936acb80-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","943","SPONTENT","204190005","63345","28833","3223","44445","25013","21131122","true","false","German","SPONTENT"
"https://static-cdn.jtvnw.net/jtv_user_pictures/129406d9-f15b-4cdf-9bc8-7d6c18877379-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","944","yayahuz","203575830","80415","16835","2531","298742","234178","9209858","true","true","Portuguese","yayahuz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27d5005a-f69f-433a-848e-083b735f4c5f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","945","peVoR13","203315370","143235","4855","1419","219961","80568","5503508","true","false","Polish","peVoR13"
"https://static-cdn.jtvnw.net/jtv_user_pictures/8c35a823-e70f-4bf8-bdfd-75432a02ab71-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","946","Tixinhadois","203149425","96960","16010","2095","340494","70875","5470446","true","false","Portuguese","Tixinhadois"
"https://static-cdn.jtvnw.net/jtv_user_pictures/aca27da2-4235-4c67-afd2-a57b4ea56fd0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","947","Zwave69","202515750","166200","23850","1218","278099","155232","8352101","true","false","French","Zwave69"
"https://static-cdn.jtvnw.net/jtv_user_pictures/92823118-9c3f-4325-bf37-0ddfda074f2c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","948","SwaggerSouls","202392450","54525","18157","3711","1486859","515148","5679147","true","true","English","SwaggerSouls"
"https://static-cdn.jtvnw.net/jtv_user_pictures/361c7ce3-d4db-40fa-ad73-220b696ffee9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","949","PokemonChallenges","202214970","74580","35286","2711","176721","145853","3311972","true","true","English","PokemonChallenges"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b661585e-209f-4f34-aa52-09c997d12522-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","950","P4wnyhof","202055370","160755","31748","1256","503030","10547","6405443","true","false","English","P4wnyhof"
"https://static-cdn.jtvnw.net/jtv_user_pictures/571b454d-36a6-4f98-a697-31cb7af76044-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","951","starsmitten","201907290","74940","48040","2694","262090","150589","4835498","true","false","English","starsmitten"
"https://static-cdn.jtvnw.net/jtv_user_pictures/sjow-profile_image-0834822e412038d6-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","952","Sjow","201627855","125745","5915","1603","240215","-949","2200449","true","false","English","Sjow"
"https://static-cdn.jtvnw.net/jtv_user_pictures/348db1ba-d5cf-44e3-abec-27256d1ec685-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","953","GrandPOObear","201064215","125115","56109","1607","284419","16628","5278678","true","false","English","GrandPOObear"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9993d3b2-44f2-4f31-acdb-ec43db5ea65d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","954","Slushpuppy","200954460","155505","103443","1292","154424","28315","3553619","true","false","English","Slushpuppy"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0ac5ce67-f783-4ce8-b38e-cd8cd31aa990-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","955","JASONR","200836005","194055","8996","1034","851612","70165","7354848","true","false","English","JASONR"
"https://static-cdn.jtvnw.net/jtv_user_pictures/873fdf16-9dd8-40fe-bede-4bccd2977e03-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","956","Mixwell","199857390","33780","24292","5916","617780","234503","8909643","true","false","Spanish","Mixwell"
"https://static-cdn.jtvnw.net/jtv_user_pictures/06c5689b-28a4-4b8f-a3c2-7f2eab9b6f19-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","957","Anna_Chess","199584480","65295","18222","3056","269032","218296","27920865","true","false","English","Anna_Chess"
"https://static-cdn.jtvnw.net/jtv_user_pictures/558a5555-401e-46fd-a65d-ad4e7ecb837f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","958","Zombie_Barricades","199344720","186435","7354","1069","197622","11326","2934837","true","true","English","Zombie_Barricades"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7e460e7c-8edb-499f-a969-bca97bef53e1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","959","des0ut","199275360","48840","22188","4080","295860","135562","10733139","true","false","Russian","des0ut"
"https://static-cdn.jtvnw.net/jtv_user_pictures/34f3d4fd-4018-4f49-8558-8efbba90f199-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","960","Dunduk","198975690","117390","19300","1694","78279","33108","8266663","true","false","Russian","Dunduk"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4fcfc848-3142-4529-bd1f-c7bca0dd8052-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","961","E3","198797565","1995","268254","99647","301503","244437","4392092","true","true","English","E3"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9e152b28-50e2-471e-9ab0-276adbbc6917-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","962","Real_Bazzi","198339420","94575","52459","2097","202815","198761","3335919","false","true","German","Real_Bazzi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e3906d3c-c88d-490f-871c-a93e3600bd10-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","963","sadd0ta","198065355","79140","7440","2502","61937","4248","67119116","true","false","Russian","sadd0ta"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3551a812-f89e-446d-964c-a9bdf1211c07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","964","teknoyd","197991030","64800","7809","3055","258690","147866","3108085","true","false","Italian","teknoyd"
"https://static-cdn.jtvnw.net/jtv_user_pictures/fefba513-a782-4794-ab5e-ae07e227369c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","965","Preachlfw","197881095","99540","20487","1987","254003","45503","3416555","true","true","English","Preachlfw"
"https://static-cdn.jtvnw.net/jtv_user_pictures/49110706-4c6c-4da5-8037-0fbd429405f5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","966","CDawgVA","197719455","40605","14139","4869","496415","373024","4227749","true","false","English","CDawgVA"
"https://static-cdn.jtvnw.net/jtv_user_pictures/9620d2b4-7cdd-4766-8ef2-a67e59b7f84b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","967","StarLadder5","197497350","8040","190156","24564","1124860","113252","5122289","true","false","Russian","StarLadder5"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0f58f668-574f-4118-b1f2-ad88699da68d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","968","코렛트 (collet11)","197385480","146760","5024","1344","249622","23028","6487199","true","false","Korean","코렛트 (collet11)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/7535af1c-ca60-486f-9566-8c74e651aafa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","969","bebe872","197098335","201165","4623","979","130267","48631","3548559","true","false","English","bebe872"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e08eb236-9a88-4693-9e40-31256e92b799-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","970","ThomeFN","197048670","350655","10441","561","438366","175060","5571232","true","false","Portuguese","ThomeFN"
"https://static-cdn.jtvnw.net/jtv_user_pictures/516d5bde-581d-4527-9c8d-2d131f2433ee-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","971","강소연 (rkdthdus930)","196448295","104880","15737","1873","112224","32452","7000768","true","false","Korean","강소연 (rkdthdus930)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/23bd2357-1b7c-426b-8a6c-084339bbbe78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","972","CaMaK","196360050","104490","10459","1879","180955","27769","4942667","true","true","French","CaMaK"
"https://static-cdn.jtvnw.net/jtv_user_pictures/3547f7ce-d100-40e3-9c43-e49c8d021dbc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","973","NiklasWilson","196279905","81840","15923","2398","289710","251886","4047281","true","false","German","NiklasWilson"
"https://static-cdn.jtvnw.net/jtv_user_pictures/71efa3ae-1ffc-46f3-b095-dce4891fc626-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","974","Pauleta_Youtubeur","196191165","29280","34804","6700","271951","143026","1955582","true","false","French","Pauleta_Youtubeur"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1332bdaf-b3da-4a22-bcba-72aa139317f5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","975","imviolet_","196141155","138015","7433","1421","518816","302175","9596954","true","false","Italian","imviolet_"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d695f81c-b642-41d4-b56e-35bb331090fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","976","ImSoFresh","196138500","141135","9298","1389","143072","24285","3724752","true","false","French","ImSoFresh"
"https://static-cdn.jtvnw.net/jtv_user_pictures/0f6021eb-b60e-4b0f-992d-8f768fa8ca97-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","977","Cedduzzo","196121355","520470","5318","376","85714","55721","1457715","true","false","Italian","Cedduzzo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/1885f8ff-2f1e-4b5b-8e21-dfe56698640f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","978","김뿡_ (bbonge_)","195709995","89880","6123","2177","120182","35810","4774468","true","false","Korean","김뿡_ (bbonge_)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5ee8b265-22fc-46d3-999e-73b7a943d078-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","979","vysotzky","195686670","33465","18574","5847","189474","145020","4733068","true","false","Polish","vysotzky"
"https://static-cdn.jtvnw.net/jtv_user_pictures/24bc3d00-0736-44e6-ac43-12714da7beb3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","980","pgl_csgo","195674325","4080","167525","47959","207715","224461","5415048","true","false","English","pgl_csgo"
"https://static-cdn.jtvnw.net/jtv_user_pictures/25e0d3df-46cd-49d3-8cc4-041300dfcfdf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","981","Xlice","195633135","103950","6731","1881","185374","168106","3685202","true","true","English","Xlice"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4241136033a90b93-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","982","MiltonTPike1","195095955","95700","20097","2038","271677","66708","3206619","true","false","English","MiltonTPike1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/4cf69f4d-d199-477b-b583-0066d0ccf8e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","983","Tiagovski555YT","194778495","66285","9859","2938","416262","174233","6903908","true","false","Portuguese","Tiagovski555YT"
"https://static-cdn.jtvnw.net/jtv_user_pictures/alkaizerx-profile_image-17c30e4f21d2dd67-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","984","Alkaizerx","193909290","143595","6637","1350","176231","18888","4393149","true","true","English","Alkaizerx"
"https://static-cdn.jtvnw.net/jtv_user_pictures/c29eaa98-b316-4934-9910-502b2f027737-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","985","Doigby","193719945","54300","297748","3567","1473214","319344","8782479","true","false","French","Doigby"
"https://static-cdn.jtvnw.net/jtv_user_pictures/593af435-8a0b-457c-b873-5151143af51f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","986","ovotz","193701555","206775","6873","936","409897","212712","6730522","true","false","Portuguese","ovotz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/kanetv8-profile_image-9e346fec55dc4c49-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","987","케인 (kanetv8)","192798585","112575","7793","1712","210208","60286","7299151","true","false","Korean","케인 (kanetv8)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/d60e5923-b1d0-4e5c-b91d-64c2777dc771-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","988","Ranger","192413910","181890","7606","1057","653886","327791","3955757","true","false","English","Ranger"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b870045f-7c96-4c2e-b20c-9c27194a4d0d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","989","Lobanjicaa","192289245","90045","9764","2135","360091","155513","56396819","true","true","English","Lobanjicaa"
"https://static-cdn.jtvnw.net/jtv_user_pictures/e3b328e5-62eb-4dae-917f-aa7bcdbc0e50-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","990","CSRfps","192229950","320235","2958","600","189717","50474","3625535","true","false","Portuguese","CSRfps"
"https://static-cdn.jtvnw.net/jtv_user_pictures/27097d5d-728d-4595-8dea-3b94cbaf7b10-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","991","Sekapoko","192048750","158970","4792","1208","162532","97692","3623708","true","false","English","Sekapoko"
"https://static-cdn.jtvnw.net/jtv_user_pictures/39e16d1f-9f35-4dcb-8e1e-fe476908f0ec-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","992","DarkViperAU","191936655","102285","14091","1876","587457","313276","5408576","true","false","English","DarkViperAU"
"https://static-cdn.jtvnw.net/jtv_user_pictures/gutitubo-profile_image-0ed83d3655c0a82c-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","993","ぐちつぼ (gutitubo)","191767905","71340","8710","2688","93609","32289","1767175","true","false","Japanese","ぐちつぼ (gutitubo)"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ff3d57338aab3974-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","994","Weak3n","191321595","140370","4948","1362","220976","27535","9870214","true","false","English","Weak3n"
"https://static-cdn.jtvnw.net/jtv_user_pictures/6bbb114a-58d0-413d-a390-a6a478b74819-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","995","Whaazz","190967580","102120","6245","1870","161522","58763","6848717","true","false","English","Whaazz"
"https://static-cdn.jtvnw.net/jtv_user_pictures/24b64a9b-b917-46c2-9052-d309aa61db60-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","996","mokrivskyi","190802220","34770","26053","5487","458118","112322","9744276","false","false","Russian","mokrivskyi"
"https://static-cdn.jtvnw.net/jtv_user_pictures/f71771c0-e21b-41fd-bc8e-4b280cbd9fc3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","997","ElOjoNinja","190756215","79245","15312","2407","444498","121112","8450923","true","false","Spanish","ElOjoNinja"
"https://static-cdn.jtvnw.net/jtv_user_pictures/ef09f700-1713-4dee-a6ab-548dddc7856b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","998","ZONY","190417275","100665","7802","1891","540059","243870","7972799","true","false","Polish","ZONY"
"https://static-cdn.jtvnw.net/jtv_user_pictures/5534620f-a132-415d-8d53-37c07f02dca5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","999","nanfps1","190270395","109050","4674","1744","108930","49313","3199725","true","false","Portuguese","nanfps1"
"https://static-cdn.jtvnw.net/jtv_user_pictures/b79e636b-26ad-49f8-8fd1-60a6e4cf9cca-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","1000","Xaryu","190243515","113010","34438","1683","338720","85131","7777938","true","false","English","Xaryu"